Sample Names	MutationType	DBS2	DBS4	DBS6	DBS7	DBS9	DBS11
Kidney-RCC::S.83	TG>AC	0.718652734489817	0.281347265510183	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>AT	0.9999999999999988	1.1904492261563523e-15	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>CA	0.19703250547743864	0.8029674945225613	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>CC	0.40406246587310257	0.5959375341268974	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>CT	0.9808625947772935	0.01913740522270641	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>GA	0.20417414519767133	0.7958258548023286	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>GC	0.3815613258445902	0.6184386741554098	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TG>GT	0.9963314327748938	0.0036685672251062255	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>AA	0.9969623052837687	0.0030376947162313104	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>AC	0.9986062359132647	0.0013937640867353002	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>AG	0.9999999999999762	2.3753560206225582e-14	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>CA	0.44944507559206504	0.550554924407935	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>CC	0.9999999999982858	1.7141302376172323e-12	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>CG	0.9999999999996521	3.4806187766701973e-13	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>GA	0.9999999999998933	1.0664108785193243e-13	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>GC	0.9999999999966831	3.3169533169423147e-12	0.0	0.0	0.0	0.0
Kidney-RCC::S.83	TT>GG	0.44944507559206504	0.550554924407935	0.0	0.0	0.0	0.0
Kidney-RCC::S.84	AC>CA	0.002661585267874417	0.0	0.0	0.0	0.9973384147321256	0.0
Kidney-RCC::S.84	AC>CG	0.0026803579916573057	0.0	0.0	0.0	0.9973196420083427	0.0
Kidney-RCC::S.84	AC>CT	0.00077544580154669	0.0	0.0	0.0	0.9992245541984534	0.0
Kidney-RCC::S.84	AC>GA	0.0016416309066003807	0.0	0.0	0.0	0.9983583690933996	0.0
Kidney-RCC::S.84	AC>GG	1.0263987468601705e-16	0.0	0.0	0.0	0.9999999999999999	0.0
Kidney-RCC::S.84	AC>GT	0.004045509781424946	0.0	0.0	0.0	0.9959544902185751	0.0
Kidney-RCC::S.84	AC>TA	0.006266081855951719	0.0	0.0	0.0	0.9937339181440482	0.0
Kidney-RCC::S.84	AC>TG	6.235145702840667e-05	0.0	0.0	0.0	0.9999376485429715	0.0
Kidney-RCC::S.84	AC>TT	0.011412388865617337	0.0	0.0	0.0	0.9885876111343826	0.0
Kidney-RCC::S.84	AT>CA	0.0005220725997140433	0.0	0.0	0.0	0.999477927400286	0.0
Kidney-RCC::S.84	AT>CC	4.1113614604881e-16	0.0	0.0	0.0	0.9999999999999996	0.0
Kidney-RCC::S.84	AT>CG	0.0735138565686482	0.0	0.0	0.0	0.9264861434313518	0.0
Kidney-RCC::S.84	AT>GA	0.0046081501419100775	0.0	0.0	0.0	0.9953918498580899	0.0
Kidney-RCC::S.84	AT>GC	0.0005668924022521966	0.0	0.0	0.0	0.9994331075977477	0.0
Kidney-RCC::S.84	AT>TA	0.008662846555134388	0.0	0.0	0.0	0.9913371534448658	0.0
Kidney-RCC::S.84	CC>AA	0.9999999999999999	0.0	0.0	0.0	7.099878492844631e-17	0.0
Kidney-RCC::S.84	CC>AG	0.32556328014414293	0.0	0.0	0.0	0.6744367198558572	0.0
Kidney-RCC::S.84	CC>AT	0.4737326532751855	0.0	0.0	0.0	0.5262673467248145	0.0
Kidney-RCC::S.84	CC>GA	0.22024270103612115	0.0	0.0	0.0	0.7797572989638788	0.0
Kidney-RCC::S.84	CC>GG	0.02516424253469098	0.0	0.0	0.0	0.974835757465309	0.0
Kidney-RCC::S.84	CC>GT	0.010671895988462183	0.0	0.0	0.0	0.9893281040115378	0.0
Kidney-RCC::S.84	CC>TA	0.803464048956274	0.0	0.0	0.0	0.19653595104372593	0.0
Kidney-RCC::S.84	CC>TG	0.002676786882138544	0.0	0.0	0.0	0.9973232131178615	0.0
Kidney-RCC::S.84	CC>TT	0.07502158894645942	0.0	0.0	0.0	0.9249784110535406	0.0
Kidney-RCC::S.84	CG>AT	0.47964225746352296	0.0	0.0	0.0	0.5203577425364772	0.0
Kidney-RCC::S.84	CG>GC	0.8436492806495413	0.0	0.0	0.0	0.15635071935045877	0.0
Kidney-RCC::S.84	CG>GT	0.6932183484211775	0.0	0.0	0.0	0.3067816515788226	0.0
Kidney-RCC::S.84	CG>TA	0.07502158894645942	0.0	0.0	0.0	0.9249784110535406	0.0
Kidney-RCC::S.84	CG>TC	0.739418868218806	0.0	0.0	0.0	0.260581131781194	0.0
Kidney-RCC::S.84	CG>TT	0.9216849608375083	0.0	0.0	0.0	0.07831503916249165	0.0
Kidney-RCC::S.84	CT>AA	0.999999999999984	0.0	0.0	0.0	1.6013435164337255e-14	0.0
Kidney-RCC::S.84	CT>AC	0.07502158894645942	0.0	0.0	0.0	0.9249784110535406	0.0
Kidney-RCC::S.84	CT>AG	0.15041278436422723	0.0	0.0	0.0	0.8495872156357728	0.0
Kidney-RCC::S.84	CT>GA	0.001117234744012972	0.0	0.0	0.0	0.9988827652559871	0.0
Kidney-RCC::S.84	CT>GC	0.007506412357292728	0.0	0.0	0.0	0.9924935876427072	0.0
Kidney-RCC::S.84	CT>GG	0.0015130559959092359	0.0	0.0	0.0	0.9984869440040909	0.0
Kidney-RCC::S.84	CT>TA	0.9999999999999848	0.0	0.0	0.0	1.5208025521228267e-14	0.0
Kidney-RCC::S.84	CT>TC	0.18338108882521492	0.0	0.0	0.0	0.8166189111747852	0.0
Kidney-RCC::S.84	CT>TG	0.9999999999998618	0.0	0.0	0.0	1.3823211983088867e-13	0.0
Kidney-RCC::S.84	GC>AA	0.9999999999999899	0.0	0.0	0.0	1.0118724876133393e-14	0.0
Kidney-RCC::S.84	GC>AG	0.0004598579724728493	0.0	0.0	0.0	0.9995401420275272	0.0
Kidney-RCC::S.84	GC>AT	0.0013258909300890565	0.0	0.0	0.0	0.9986741090699109	0.0
Kidney-RCC::S.84	GC>CA	0.0067449303515153495	0.0	0.0	0.0	0.9932550696484846	0.0
Kidney-RCC::S.84	GC>CG	0.004674345771334233	0.0	0.0	0.0	0.9953256542286657	0.0
Kidney-RCC::S.84	GC>TA	0.009143702693663797	0.0	0.0	0.0	0.9908562973063362	0.0
Kidney-RCC::S.84	TA>AT	0.030202545319528214	0.0	0.0	0.0	0.9697974546804717	0.0
Kidney-RCC::S.84	TA>CG	0.0024509356719253756	0.0	0.0	0.0	0.9975490643280746	0.0
Kidney-RCC::S.84	TA>CT	0.0034492939581289416	0.0	0.0	0.0	0.9965507060418709	0.0
Kidney-RCC::S.84	TA>GC	0.024309458340020657	0.0	0.0	0.0	0.9756905416599795	0.0
Kidney-RCC::S.84	TA>GG	0.004242451352270077	0.0	0.0	0.0	0.9957575486477298	0.0
Kidney-RCC::S.84	TA>GT	0.028495103891271797	0.0	0.0	0.0	0.9715048961087281	0.0
Kidney-RCC::S.84	TC>AA	0.06452601872679911	0.0	0.0	0.0	0.935473981273201	0.0
Kidney-RCC::S.84	TC>AG	0.000751186128461962	0.0	0.0	0.0	0.9992488138715381	0.0
Kidney-RCC::S.84	TC>AT	1.4127844437691e-17	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.84	TC>CA	0.0024471565851353068	0.0	0.0	0.0	0.9975528434148647	0.0
Kidney-RCC::S.84	TC>CG	8.762816207208371e-05	0.0	0.0	0.0	0.9999123718379279	0.0
Kidney-RCC::S.84	TC>CT	0.011311048986083238	0.0	0.0	0.0	0.9886889510139167	0.0
Kidney-RCC::S.84	TC>GA	0.008899715833490153	0.0	0.0	0.0	0.9911002841665097	0.0
Kidney-RCC::S.84	TC>GG	0.00046416923209521155	0.0	0.0	0.0	0.9995358307679049	0.0
Kidney-RCC::S.84	TC>GT	0.9999999999993915	0.0	0.0	0.0	6.085764294045305e-13	0.0
Kidney-RCC::S.84	TG>AA	0.03183788137460777	0.0	0.0	0.0	0.9681621186253923	0.0
Kidney-RCC::S.84	TG>AC	0.005283842068727507	0.0	0.0	0.0	0.9947161579312724	0.0
Kidney-RCC::S.84	TG>AT	0.5023485738379964	0.0	0.0	0.0	0.4976514261620036	0.0
Kidney-RCC::S.84	TG>CA	0.0011074050933017855	0.0	0.0	0.0	0.9988925949066981	0.0
Kidney-RCC::S.84	TG>CC	0.000882654141001993	0.0	0.0	0.0	0.999117345858998	0.0
Kidney-RCC::S.84	TG>CT	0.35761725272385514	0.0	0.0	0.0	0.6423827472761449	0.0
Kidney-RCC::S.84	TG>GA	0.040079790980397156	0.0	0.0	0.0	0.9599202090196028	0.0
Kidney-RCC::S.84	TG>GC	0.012063774674028256	0.0	0.0	0.0	0.9879362253259717	0.0
Kidney-RCC::S.84	TG>GT	0.25169462459048764	0.0	0.0	0.0	0.7483053754095125	0.0
Kidney-RCC::S.84	TT>AA	0.689308302973541	0.0	0.0	0.0	0.310691697026459	0.0
Kidney-RCC::S.84	TT>AC	0.009011045269683026	0.0	0.0	0.0	0.9909889547303169	0.0
Kidney-RCC::S.84	TT>AG	0.03948763360376577	0.0	0.0	0.0	0.9605123663962343	0.0
Kidney-RCC::S.84	TT>CA	0.07494473499757374	0.0	0.0	0.0	0.9250552650024263	0.0
Kidney-RCC::S.84	TT>CC	0.0001013426238084131	0.0	0.0	0.0	0.9998986573761917	0.0
Kidney-RCC::S.84	TT>CG	0.11869436201780416	0.0	0.0	0.0	0.8813056379821959	0.0
Kidney-RCC::S.84	TT>GA	0.9999999999989088	0.0	0.0	0.0	1.091210855948705e-12	0.0
Kidney-RCC::S.84	TT>GC	0.007532035605986503	0.0	0.0	0.0	0.9924679643940136	0.0
Kidney-RCC::S.84	TT>GG	0.07502158894645942	0.0	0.0	0.0	0.9249784110535406	0.0
Kidney-RCC::S.85	AC>CA	0.003080322860560001	0.0	0.0	0.0	0.99691967713944	0.0
Kidney-RCC::S.85	AC>CG	0.003102039842988157	0.0	0.0	0.0	0.9968979601570118	0.0
Kidney-RCC::S.85	AC>CT	0.000897710984685118	0.0	0.0	0.0	0.9991022890153148	0.0
Kidney-RCC::S.85	AC>GA	0.0019002084972657416	0.0	0.0	0.0	0.9980997915027343	0.0
Kidney-RCC::S.85	AC>GG	1.188377299099041e-16	0.0	0.0	0.0	0.9999999999999999	0.0
Kidney-RCC::S.85	AC>GT	0.004680953323355977	0.0	0.0	0.0	0.995319046676644	0.0
Kidney-RCC::S.85	AC>TA	0.0072477808145103035	0.0	0.0	0.0	0.9927522191854897	0.0
Kidney-RCC::S.85	AC>TG	7.219058599693603e-05	0.0	0.0	0.0	0.999927809414003	0.0
Kidney-RCC::S.85	AC>TT	0.013189651688408377	0.0	0.0	0.0	0.9868103483115916	0.0
Kidney-RCC::S.85	AT>CA	0.0006044123845726091	0.0	0.0	0.0	0.9993955876154273	0.0
Kidney-RCC::S.85	AT>CC	4.760185690971377e-16	0.0	0.0	0.0	0.9999999999999996	0.0
Kidney-RCC::S.85	AT>CG	0.08413912989492309	0.0	0.0	0.0	0.9158608701050769	0.0
Kidney-RCC::S.85	AT>GA	0.005331496645493737	0.0	0.0	0.0	0.9946685033545063	0.0
Kidney-RCC::S.85	AT>GC	0.0006562963954303407	0.0	0.0	0.0	0.9993437036045697	0.0
Kidney-RCC::S.85	AT>TA	0.010016258744977484	0.0	0.0	0.0	0.9899837412550225	0.0
Kidney-RCC::S.85	CC>AA	1.0	0.0	0.0	0.0	6.13214876574975e-17	0.0
Kidney-RCC::S.85	CC>AG	0.35852115164324505	0.0	0.0	0.0	0.6414788483567551	0.0
Kidney-RCC::S.85	CC>AT	0.5103400859600963	0.0	0.0	0.0	0.4896599140399037	0.0
Kidney-RCC::S.85	CC>GA	0.2464344185754049	0.0	0.0	0.0	0.7535655814245951	0.0
Kidney-RCC::S.85	CC>GG	0.029020228498909045	0.0	0.0	0.0	0.9709797715010909	0.0
Kidney-RCC::S.85	CC>GT	0.012335280006411814	0.0	0.0	0.0	0.9876647199935883	0.0
Kidney-RCC::S.85	CC>TA	0.8255799327093127	0.0	0.0	0.0	0.17442006729068732	0.0
Kidney-RCC::S.85	CC>TG	0.003097908661088732	0.0	0.0	0.0	0.9969020913389112	0.0
Kidney-RCC::S.85	CC>TT	0.08584458977972731	0.0	0.0	0.0	0.9141554102202726	0.0
Kidney-RCC::S.85	CG>AT	0.5162583752993796	0.0	0.0	0.0	0.48374162470062043	0.0
Kidney-RCC::S.85	CG>GC	0.8620197505791398	0.0	0.0	0.0	0.13798024942086026	0.0
Kidney-RCC::S.85	CG>GT	0.723470289639399	0.0	0.0	0.0	0.276529710360601	0.0
Kidney-RCC::S.85	CG>TA	0.08584458977972731	0.0	0.0	0.0	0.9141554102202726	0.0
Kidney-RCC::S.85	CG>TC	0.7666485424871601	0.0	0.0	0.0	0.23335145751283987	0.0
Kidney-RCC::S.85	CG>TT	0.931629659815419	0.0	0.0	0.0	0.06837034018458112	0.0
Kidney-RCC::S.85	CT>AA	0.9999999999999862	0.0	0.0	0.0	1.3830767213462708e-14	0.0
Kidney-RCC::S.85	CT>AC	0.08584458977972731	0.0	0.0	0.0	0.9141554102202726	0.0
Kidney-RCC::S.85	CT>AG	0.17011185383963287	0.0	0.0	0.0	0.8298881461603672	0.0
Kidney-RCC::S.85	CT>GA	0.0012933203220801823	0.0	0.0	0.0	0.9987066796779198	0.0
Kidney-RCC::S.85	CT>GC	0.008680734809491301	0.0	0.0	0.0	0.9913192651905087	0.0
Kidney-RCC::S.85	CT>GG	0.0017514169434157483	0.0	0.0	0.0	0.9982485830565841	0.0
Kidney-RCC::S.85	CT>TA	0.9999999999999869	0.0	0.0	0.0	1.3135136752477883e-14	0.0
Kidney-RCC::S.85	CT>TC	0.20634920634920637	0.0	0.0	0.0	0.7936507936507937	0.0
Kidney-RCC::S.85	CT>TG	0.9999999999998807	0.0	0.0	0.0	1.1939076476622188e-13	0.0
Kidney-RCC::S.85	GC>AA	0.9999999999999912	0.0	0.0	0.0	8.739519461167854e-15	0.0
Kidney-RCC::S.85	GC>AG	0.0005323906724511976	0.0	0.0	0.0	0.9994676093275487	0.0
Kidney-RCC::S.85	GC>AT	0.0015348119451234535	0.0	0.0	0.0	0.9984651880548766	0.0
Kidney-RCC::S.85	GC>CA	0.007801060955591751	0.0	0.0	0.0	0.9921989390444083	0.0
Kidney-RCC::S.85	GC>CG	0.005408026623335131	0.0	0.0	0.0	0.9945919733766648	0.0
Kidney-RCC::S.85	GC>TA	0.010571438788404693	0.0	0.0	0.0	0.9894285612115954	0.0
Kidney-RCC::S.85	TA>AT	0.03480300159258125	0.0	0.0	0.0	0.9651969984074187	0.0
Kidney-RCC::S.85	TA>CG	0.002836626783640211	0.0	0.0	0.0	0.9971633732163597	0.0
Kidney-RCC::S.85	TA>CT	0.0039914629411622405	0.0	0.0	0.0	0.9960085370588377	0.0
Kidney-RCC::S.85	TA>GC	0.028038230649632633	0.0	0.0	0.0	0.9719617693503673	0.0
Kidney-RCC::S.85	TA>GG	0.004908676789002358	0.0	0.0	0.0	0.9950913232109977	0.0
Kidney-RCC::S.85	TA>GT	0.03284429052326897	0.0	0.0	0.0	0.967155709476731	0.0
Kidney-RCC::S.85	TC>AA	0.07395593684037596	0.0	0.0	0.0	0.9260440631596241	0.0
Kidney-RCC::S.85	TC>AG	0.0008696295977617957	0.0	0.0	0.0	0.9991303704022382	0.0
Kidney-RCC::S.85	TC>AT	1.6357394888014107e-17	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.85	TC>CA	0.00283225468991098	0.0	0.0	0.0	0.997167745310089	0.0
Kidney-RCC::S.85	TC>CG	0.00010145557838822117	0.0	0.0	0.0	0.9998985444216117	0.0
Kidney-RCC::S.85	TC>CT	0.013072738739800931	0.0	0.0	0.0	0.9869272612601991	0.0
Kidney-RCC::S.85	TC>GA	0.010289750423881912	0.0	0.0	0.0	0.989710249576118	0.0
Kidney-RCC::S.85	TC>GG	0.0005373815749175962	0.0	0.0	0.0	0.9994626184250824	0.0
Kidney-RCC::S.85	TC>GT	0.9999999999994743	0.0	0.0	0.0	5.256260658824989e-13	0.0
Kidney-RCC::S.85	TG>AA	0.036678011454114624	0.0	0.0	0.0	0.9633219885458855	0.0
Kidney-RCC::S.85	TG>AC	0.006112601363880099	0.0	0.0	0.0	0.9938873986361199	0.0
Kidney-RCC::S.85	TG>AT	0.5389029141667295	0.0	0.0	0.0	0.4610970858332706	0.0
Kidney-RCC::S.85	TG>CA	0.0012819434241222282	0.0	0.0	0.0	0.9987180565758778	0.0
Kidney-RCC::S.85	TG>CC	0.0010218056663768773	0.0	0.0	0.0	0.9989781943336231	0.0
Kidney-RCC::S.85	TG>CT	0.3919343340758447	0.0	0.0	0.0	0.6080656659241553	0.0
Kidney-RCC::S.85	TG>GA	0.0461132126812169	0.0	0.0	0.0	0.9538867873187831	0.0
Kidney-RCC::S.85	TG>GC	0.013941047946373917	0.0	0.0	0.0	0.9860589520536261	0.0
Kidney-RCC::S.85	TG>GT	0.28028221651225427	0.0	0.0	0.0	0.7197177834877457	0.0
Kidney-RCC::S.85	TT>AA	0.7197899618672943	0.0	0.0	0.0	0.2802100381327058	0.0
Kidney-RCC::S.85	TT>AC	0.010418285470300907	0.0	0.0	0.0	0.9895817145296991	0.0
Kidney-RCC::S.85	TT>AG	0.04543613405248901	0.0	0.0	0.0	0.954563865947511	0.0
Kidney-RCC::S.85	TT>CA	0.08575767642731716	0.0	0.0	0.0	0.9142423235726828	0.0
Kidney-RCC::S.85	TT>CC	0.00011733388009184971	0.0	0.0	0.0	0.9998826661199082	0.0
Kidney-RCC::S.85	TT>CG	0.1348989623156745	0.0	0.0	0.0	0.8651010376843254	0.0
Kidney-RCC::S.85	TT>GA	0.9999999999990575	0.0	0.0	0.0	9.424763128303305e-13	0.0
Kidney-RCC::S.85	TT>GC	0.008710331445079664	0.0	0.0	0.0	0.9912896685549204	0.0
Kidney-RCC::S.85	TT>GG	0.08584458977972731	0.0	0.0	0.0	0.9141554102202726	0.0
Kidney-RCC::S.86	AC>CA	0.01120705420378712	0.0	0.0	0.0	0.9887929457962129	0.0
Kidney-RCC::S.86	AC>CG	0.01128541790597656	0.0	0.0	0.0	0.9887145820940234	0.0
Kidney-RCC::S.86	AC>CT	0.0032850923400591114	0.0	0.0	0.0	0.9967149076599409	0.0
Kidney-RCC::S.86	AC>GA	0.006935135480526594	0.0	0.0	0.0	0.9930648645194734	0.0
Kidney-RCC::S.86	AC>GG	4.3591758543120166e-16	0.0	0.0	0.0	0.9999999999999996	0.0
Kidney-RCC::S.86	AC>GT	0.016958747762669837	0.0	0.0	0.0	0.9830412522373302	0.0
Kidney-RCC::S.86	AC>TA	0.026081750172897985	0.0	0.0	0.0	0.9739182498271018	0.0
Kidney-RCC::S.86	AC>TG	0.0002647567033950535	0.0	0.0	0.0	0.9997352432966049	0.0
Kidney-RCC::S.86	AC>TT	0.046737161935738014	0.0	0.0	0.0	0.9532628380642622	0.0
Kidney-RCC::S.86	AT>CA	0.00221352067990479	0.0	0.0	0.0	0.9977864793200952	0.0
Kidney-RCC::S.86	AT>CC	1.7461193967484729e-15	0.0	0.0	0.0	0.9999999999999983	0.0
Kidney-RCC::S.86	AT>CG	0.25205191830502005	0.0	0.0	0.0	0.74794808169498	0.0
Kidney-RCC::S.86	AT>GA	0.01928256102128135	0.0	0.0	0.0	0.9807174389787187	0.0
Kidney-RCC::S.86	AT>GC	0.002403201726309636	0.0	0.0	0.0	0.9975967982736903	0.0
Kidney-RCC::S.86	AT>TA	0.03578502993841365	0.0	0.0	0.0	0.9642149700615864	0.0
Kidney-RCC::S.86	CC>AA	1.0	0.0	0.0	0.0	1.6717165426365477e-17	0.0
Kidney-RCC::S.86	CC>AG	0.6721456713811864	0.0	0.0	0.0	0.32785432861881364	0.0
Kidney-RCC::S.86	CC>AT	0.7926642852680521	0.0	0.0	0.0	0.20733571473194798	0.0
Kidney-RCC::S.86	CC>GA	0.545368400402871	0.0	0.0	0.0	0.45463159959712884	0.0
Kidney-RCC::S.86	CC>GG	0.09880100992831842	0.0	0.0	0.0	0.9011989900716815	0.0
Kidney-RCC::S.86	CC>GT	0.04380618605795999	0.0	0.0	0.0	0.9561938139420401	0.0
Kidney-RCC::S.86	CC>TA	0.9455412392340722	0.0	0.0	0.0	0.05445876076592786	0.0
Kidney-RCC::S.86	CC>TG	0.011270511615778087	0.0	0.0	0.0	0.9887294883842219	0.0
Kidney-RCC::S.86	CC>TT	0.25620876988746605	0.0	0.0	0.0	0.7437912301125339	0.0
Kidney-RCC::S.86	CG>AT	0.7965307244377995	0.0	0.0	0.0	0.20346927556220043	0.0
Kidney-RCC::S.86	CG>GC	0.958188050472762	0.0	0.0	0.0	0.041811949527238025	0.0
Kidney-RCC::S.86	CG>GT	0.9056323808819625	0.0	0.0	0.0	0.0943676191180375	0.0
Kidney-RCC::S.86	CG>TA	0.25620876988746605	0.0	0.0	0.0	0.7437912301125339	0.0
Kidney-RCC::S.86	CG>TC	0.9233795964263437	0.0	0.0	0.0	0.0766204035736563	0.0
Kidney-RCC::S.86	CG>TT	0.980385764356218	0.0	0.0	0.0	0.01961423564378195	0.0
Kidney-RCC::S.86	CT>AA	0.9999999999999962	0.0	0.0	0.0	3.770476423735965e-15	0.0
Kidney-RCC::S.86	CT>AC	0.25620876988746605	0.0	0.0	0.0	0.7437912301125339	0.0
Kidney-RCC::S.86	CT>AG	0.4291939694381324	0.0	0.0	0.0	0.5708060305618676	0.0
Kidney-RCC::S.86	CT>GA	0.004727810472127691	0.0	0.0	0.0	0.9952721895278722	0.0
Kidney-RCC::S.86	CT>GC	0.031121623769411286	0.0	0.0	0.0	0.9688783762305888	0.0
Kidney-RCC::S.86	CT>GG	0.0063946211604007045	0.0	0.0	0.0	0.9936053788395993	0.0
Kidney-RCC::S.86	CT>TA	0.9999999999999963	0.0	0.0	0.0	3.580837034084259e-15	0.0
Kidney-RCC::S.86	CT>TC	0.48815736651947006	0.0	0.0	0.0	0.5118426334805299	0.0
Kidney-RCC::S.86	CT>TG	0.9999999999999675	0.0	0.0	0.0	3.2547729046057565e-14	0.0
Kidney-RCC::S.86	GC>AA	0.9999999999999976	0.0	0.0	0.0	2.382525247843061e-15	0.0
Kidney-RCC::S.86	GC>AG	0.0019501319500553774	0.0	0.0	0.0	0.9980498680499447	0.0
Kidney-RCC::S.86	GC>AT	0.005606997271972204	0.0	0.0	0.0	0.9943930027280278	0.0
Kidney-RCC::S.86	GC>CA	0.02803217802936542	0.0	0.0	0.0	0.9719678219706346	0.0
Kidney-RCC::S.86	GC>CG	0.019555411842534953	0.0	0.0	0.0	0.980444588157465	0.0
Kidney-RCC::S.86	GC>TA	0.037714106095621515	0.0	0.0	0.0	0.9622858939043784	0.0
Kidney-RCC::S.86	TA>AT	0.1168159150696913	0.0	0.0	0.0	0.8831840849303088	0.0
Kidney-RCC::S.86	TA>CG	0.010327081624105703	0.0	0.0	0.0	0.9896729183758942	0.0
Kidney-RCC::S.86	TA>CT	0.014487097967823145	0.0	0.0	0.0	0.9855129020321769	0.0
Kidney-RCC::S.86	TA>GC	0.0956904467352436	0.0	0.0	0.0	0.9043095532647563	0.0
Kidney-RCC::S.86	TA>GG	0.01777310720454081	0.0	0.0	0.0	0.9822268927954592	0.0
Kidney-RCC::S.86	TA>GT	0.11077124235791318	0.0	0.0	0.0	0.8892287576420869	0.0
Kidney-RCC::S.86	TC>AA	0.22657405200197903	0.0	0.0	0.0	0.773425947998021	0.0
Kidney-RCC::S.86	TC>AG	0.0031825689261744533	0.0	0.0	0.0	0.9968174310738255	0.0
Kidney-RCC::S.86	TC>AT	6.000178637654647e-17	0.0	0.0	0.0	0.9999999999999998	0.0
Kidney-RCC::S.86	TC>CA	0.010311283872872619	0.0	0.0	0.0	0.9896887161271273	0.0
Kidney-RCC::S.86	TC>CG	0.0003720560963841647	0.0	0.0	0.0	0.9996279439036158	0.0
Kidney-RCC::S.86	TC>CT	0.04633684728827606	0.0	0.0	0.0	0.953663152711724	0.0
Kidney-RCC::S.86	TC>GA	0.03673602271640059	0.0	0.0	0.0	0.9632639772835994	0.0
Kidney-RCC::S.86	TC>GG	0.0019683873093463305	0.0	0.0	0.0	0.9980316126906537	0.0
Kidney-RCC::S.86	TC>GT	0.9999999999998567	0.0	0.0	0.0	1.4329361911193674e-13	0.0
Kidney-RCC::S.86	TG>AA	0.12254836911950741	0.0	0.0	0.0	0.8774516308804925	0.0
Kidney-RCC::S.86	TG>AC	0.022062266957053846	0.0	0.0	0.0	0.9779377330429462	0.0
Kidney-RCC::S.86	TG>AT	0.8108620144619773	0.0	0.0	0.0	0.18913798553802275	0.0
Kidney-RCC::S.86	TG>CA	0.004686363303139292	0.0	0.0	0.0	0.9953136366968608	0.0
Kidney-RCC::S.86	TG>CC	0.003737970921179563	0.0	0.0	0.0	0.9962620290788206	0.0
Kidney-RCC::S.86	TG>CT	0.7027662954477937	0.0	0.0	0.0	0.2972337045522064	0.0
Kidney-RCC::S.86	TG>GA	0.15061940396322857	0.0	0.0	0.0	0.8493805960367714	0.0
Kidney-RCC::S.86	TG>GC	0.04930422608142666	0.0	0.0	0.0	0.9506957739185734	0.0
Kidney-RCC::S.86	TG>GT	0.5882249158752237	0.0	0.0	0.0	0.4117750841247763	0.0
Kidney-RCC::S.86	TT>AA	0.9040549267874016	0.0	0.0	0.0	0.09594507321259843	0.0
Kidney-RCC::S.86	TT>AC	0.037182501848403146	0.0	0.0	0.0	0.9628174981515969	0.0
Kidney-RCC::S.86	TT>AG	0.14864698423131012	0.0	0.0	0.0	0.8513530157686898	0.0
Kidney-RCC::S.86	TT>CA	0.25599767362962245	0.0	0.0	0.0	0.7440023263703776	0.0
Kidney-RCC::S.86	TT>CC	0.0004302664988014319	0.0	0.0	0.0	0.9995697335011985	0.0
Kidney-RCC::S.86	TT>CG	0.36386544034269874	0.0	0.0	0.0	0.6361345596573011	0.0
Kidney-RCC::S.86	TT>GA	0.999999999999743	0.0	0.0	0.0	2.5693330403245786e-13	0.0
Kidney-RCC::S.86	TT>GC	0.031225321751008474	0.0	0.0	0.0	0.9687746782489915	0.0
Kidney-RCC::S.86	TT>GG	0.25620876988746605	0.0	0.0	0.0	0.7437912301125339	0.0
Kidney-RCC::S.87	AC>CA	0.01172912582222388	0.0	0.0	0.0	0.9882708741777761	0.0
Kidney-RCC::S.87	AC>CG	0.011811096429324031	0.0	0.0	0.0	0.988188903570676	0.0
Kidney-RCC::S.87	AC>CT	0.003439409387690089	0.0	0.0	0.0	0.99656059061231	0.0
Kidney-RCC::S.87	AC>GA	0.007259664272376359	0.0	0.0	0.0	0.9927403357276235	0.0
Kidney-RCC::S.87	AC>GG	4.564654646750668e-16	0.0	0.0	0.0	0.9999999999999997	0.0
Kidney-RCC::S.87	AC>GT	0.01774394924165082	0.0	0.0	0.0	0.9822560507583493	0.0
Kidney-RCC::S.87	AC>TA	0.027277631951942556	0.0	0.0	0.0	0.9727223680480575	0.0
Kidney-RCC::S.87	AC>TG	0.00027723309974091225	0.0	0.0	0.0	0.9997227669002592	0.0
Kidney-RCC::S.87	AC>TT	0.048832634088139336	0.0	0.0	0.0	0.9511673659118607	0.0
Kidney-RCC::S.87	AT>CA	0.0023176177491267404	0.0	0.0	0.0	0.9976823822508732	0.0
